Ort	Geo	Datum	Getty	Symbol	Gender
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1925	7005951	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1925	1038818	Magen David	Mann
Dillingen-Diefflen	49.369234,6.753313	1925	1038818	Magen David	Mann
Duisburg	51.415992,6.784957	1925	7004923	Magen David	Frau
Duisburg-Mattlerbusch	51.523375,6.778669	1925	7004923	Magen David	Mann
Duisburg-Mattlerbusch	51.523375,6.778669	1925	7004923	Magen David	Mann
Duisburg-Mattlerbusch	51.523375,6.778669	1925	7004923	Magen David	Mann
Duisburg-Mattlerbusch	51.523375,6.778669	1925	7004923	Magen David	beide
Erfurt	50.957207,11.038496	1925	7024031	Magen David	Mann
Geseke	51.645134,8.505151	1925	7012478	Magen David	Frau
Geseke	51.645134,8.505151	1925	7012478	Magen David	Mann
Grevenbroich	51.090655,6.595415	1925	1039328	Magen David	Mann
Grevenbroich-Hemmerden	51.121456,6.577076	1925	1039540	Magen David	Frau
Haigerloch	48.36392,8.807413	1925	1039436	Vanitas-Symbol	Frau
Haigerloch	48.36392,8.807413	1925	1039436	Magen David	Frau
Heiligenhaus	51.346014,6.924709	1925	1039517	Magen David	Mann
Heiligenhaus	51.346014,6.924709	1925	1039517	Magen David	Mann
Hellenthal-Blumenthal	50.489872,6.456034	1925	7213692	Magen David	Mann
Hellenthal-Blumenthal	50.489872,6.456034	1925	7213692	Magen David	Frau
Illingen	49.377735,7.060282	1925	7164715	Magen David	beide
Jüchen	51.099422,6.498654	1925	1039755	Magen David	beide
Korschenbroich-Glehn	51.172194,6.56727	1925	1039277	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1925	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1925	7005980	Magen David	beide
Krefeld-Hüls	51.378149,6.502892	1925	1039409	Magen David	Frau
Laupheim	48.231932,9.884036	1925	1040058	Vanitas-Symbol	Frau
Mönchengladbach	51.188645,6.428684	1925	7004975	Magen David	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	1925	7004976	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1925	7004909	Magen David	beide
Neuss	51.194797,6.66818	1925	7004978	Magen David	Frau
Quedlinburg	51.789314,11.132992	1925	7012857	Magen David	Mann
Saarbrücken	49.204385,6.960955	1925	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1925	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1925	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1925	7004454	Magen David	Mann
Saarlouis	49.31859,6.756415	1925	7012686	Magen David	Mann
Saarlouis	49.31859,6.756415	1925	7012686	Magen David	Frau
Saarlouis	49.31859,6.756415	1925	7012686	Magen David	beide
Schermbeck	51.695296,6.868367	1925	1041089	Magen David	Mann
Schmalkalden	50.724221,10.439409	1925	7012867	Magen David	Mann
Schmalkalden	50.724221,10.439409	1925	7012867	Magen David	Mann
Siegburg	50.801352,7.203499	1925	7005104	Magen David	unbekannt
Bad Münstereifel	50.557018,6.767275	1926	7012589	Magen David	Mann
Bayreuth	49.934064,11.594224	1926	7004326	Magen David	Frau
Bayreuth	49.934064,11.594224	1926	7004326	Magen David	Mann
Bayreuth	49.934064,11.594224	1926	7004326	Magen David	Frau
Bayreuth	49.934064,11.594224	1926	7004326	Magen David	beide
Bingen	49.962935,7.89771	1926	7012309	Magen David	beide
Bornheim	50.75759,6.987414	1926	1038605	Magen David	unbekannt
Brühl	50.83361,6.907039	1926	7012417	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1926	7005951	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1926	1038818	Magen David	Mann
Dinslaken	51.560917,6.723472	1926	1038827	Magen David	Mann
Dormagen	51.100669,6.834092	1926	1038848	Priesterhände	Mann
Dormagen	51.100669,6.834092	1926	1038848	Magen David	beide
Duisburg	51.415992,6.784957	1926	7004923	Magen David	beide
Duisburg	51.415992,6.784957	1926	7004923	Magen David	beide
Duisburg-Beeck	51.47468,10.624	1926	1004071	Magen David	Frau
Duisburg-Beeck	51.47468,10.624	1926	1004071	Magen David	Mann
Duisburg-Mattlerbusch	51.523375,6.778669	1926	7004923	Magen David	Frau
Duisburg-Mattlerbusch	51.523375,6.778669	1926	7004923	Magen David	Mann
Erfurt	50.957207,11.038496	1926	7024031	Magen David	Mann
Erfurt	50.957207,11.038496	1926	7024031	Magen David	Mann
Erfurt	50.957207,11.038496	1926	7024031	Magen David	Mann
Erfurt	50.957207,11.038496	1926	7024031	Magen David	beide
Geseke	51.645134,8.505151	1926	7012478	Magen David	Mann
Haigerloch	48.36392,8.807413	1926	1039436	Magen David	Mann
Haigerloch	48.36392,8.807413	1926	1039436	Magen David	Frau
Hellenthal-Blumenthal	50.489872,6.456034	1926	7213692	Magen David	beide
Homburg	49.323688,7.348276	1926	7012377	Magen David	Frau
Kempen	51.350149,6.410962	1926	7005171	Magen David	Mann
Kempen	51.350149,6.410962	1926	7005171	Magen David	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1926	7005980	Magen David	Mann
Laupheim	48.231932,9.884036	1926	1040058	Magen David	Mann
Laupheim	48.231932,9.884036	1926	1040058	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	1926	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1926	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1926	7004975	Magen David	Mann
Mönchengladbach-Odenkirchen	51.134959,6.45498	1926	1005256	Magen David	Frau
Mönchengladbach-Rheydt	51.168269,6.436269	1926	7004976	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1926	7004909	Priesterhände	beide
Neunkirchen	49.326803,7.170049	1926	1040470	Magen David	Frau
Neunkirchen	49.326803,7.170049	1926	1040470	Magen David	Mann
Neuss	51.194797,6.66818	1926	7004978	Magen David	Frau
Oranienburg	52.750548,13.228051	1926	1037432	Magen David	Mann
Roermond	51.182238,6.00037	1926	7006856	Magen David	Frau
Saarbrücken	49.204385,6.960955	1926	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1926	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1926	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1926	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1926	7004454	Magen David	beide
Saarlouis	49.31859,6.756415	1926	7012686	Magen David	Mann
Saarlouis	49.31859,6.756415	1926	7012686	Magen David	Frau
Sittard	50.995278,5.879167	1926	1048111	Magen David	Mann
Sittard	50.995278,5.879167	1926	1048111	Magen David	Frau
Ahaus	52.077701,7.004256	1927	7005987	Magen David	Mann
Ahaus	52.077701,7.004256	1927	7005987	Magen David	Frau
Bayreuth	49.934064,11.594224	1927	7004326	Magen David	Frau
Bayreuth	49.934064,11.594224	1927	7004326	Magen David	Mann
Bonn-Schwarzrheindorf	50.75727,7.105364	1927	4010239	Magen David	Mann
Brühl	50.83361,6.907039	1927	7012417	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	beide
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1927	7005951	Magen David	Frau
Dillingen-Diefflen	49.369234,6.753313	1927	1038818	Magen David	Frau
Dillingen-Diefflen	49.369234,6.753313	1927	1038818	Magen David	Mann
Dillingen-Diefflen	49.369234,6.753313	1927	1038818	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1927	1038818	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1927	1038818	Magen David	Mann
Dinslaken	51.560917,6.723472	1927	1038827	Magen David	Frau
Dinslaken	51.560917,6.723472	1927	1038827	Magen David	Frau
Dinslaken	51.560917,6.723472	1927	1038827	Magen David	Mann
Dinslaken	51.560917,6.723472	1927	1038827	Magen David	Mann
Erfurt	50.957207,11.038496	1927	7024031	Magen David	Mann
Grevenbroich	51.090655,6.595415	1927	1039328	Magen David	beide
Haigerloch	48.36392,8.807413	1927	1039436	Magen David	Mann
Haigerloch	48.36392,8.807413	1927	1039436	Buch	Frau
Haigerloch	48.36392,8.807413	1927	1039436	Buch	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1927	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1927	7005980	Magen David	Frau
Krefeld-Linn	51.336007,6.632584	1927	1004984	Magen David	Mann
Mönchengladbach-Odenkirchen	51.134959,6.45498	1927	1005256	Magen David	Frau
Neuss	51.194797,6.66818	1927	7004978	Magen David	Mann
Rommerskirchen-Butzheim	51.043405,6.711562	1927	1040940	Magen David	Mann
Saarbrücken	49.204385,6.960955	1927	7004454	Magen David	unbekannt
Saarbrücken	49.204385,6.960955	1927	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1927	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1927	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1927	7004454	Priesterhände	Mann
Saarbrücken	49.204385,6.960955	1927	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1927	7004454	Magen David	Mann
Saarlouis	49.31859,6.756415	1927	7012686	Priesterhände	Mann
Saarlouis	49.31859,6.756415	1927	7012686	Magen David	beide
Saarlouis	49.31859,6.756415	1927	7012686	Magen David	Mann
Saarlouis	49.31859,6.756415	1927	7012686	Magen David	beide
Schnaittach	49.561735,11.336623	1927	1041127	Magen David	Mann
Siegburg	50.801352,7.203499	1927	7005104	Magen David	unbekannt
Tholey	49.49018,7.044039	1927	1041416	Priesterhände	Mann
Würzburg - Heidingsfeld	49.763329,9.943251	1927	7004335	Levitenkanne	Mann
Ahaus	52.077701,7.004256	1928	7005987	Magen David	Frau
Ansbach	49.311285,10.570473	1928	7004459	Magen David	beide
Bayreuth	49.934064,11.594224	1928	7004326	Magen David	Frau
Bingen	49.962935,7.89771	1928	7012309	Magen David	Frau
Bingen	49.962935,7.89771	1928	7012309	Magen David	beide
Bornheim	50.75759,6.987414	1928	1038605	Magen David	unbekannt
Bornheim	50.75759,6.987414	1928	1038605	Magen David	unbekannt
Boxmeer/Vierlingsbeek	51.596031,6.001222	1928	1047672	Magen David	Frau
Brüggen-Bracht	51.282076,6.17747	1928	7012407	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1928	7005951	Priesterhände	beide
Chemnitz	50.828331,12.889473	1928	7005951	Magen David	Mann
Duisburg	51.415992,6.784957	1928	7004923	Magen David	Frau
Duisburg-Beeck	51.47468,10.624	1928	1004071	Magen David	beide
Duisburg-Mattlerbusch	51.523375,6.778669	1928	7004923	Magen David	Mann
Duisburg-Mattlerbusch	51.523375,6.778669	1928	7004923	Magen David	Mann
Grevenbroich-Hemmerden	51.121456,6.577076	1928	1039540	Magen David	Mann
Haigerloch	48.36392,8.807413	1928	1039436	Magen David	Frau
Haigerloch	48.36392,8.807413	1928	1039436	Magen David	Frau
Homburg	49.323688,7.348276	1928	7012377	Priesterhände	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1928	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1928	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1928	7005980	Magen David	Mann
Laupheim	48.231932,9.884036	1928	1040058	Magen David	Mann
Linnich	50.976984,6.264305	1928	7012579	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1928	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1928	7004975	Magen David	beide
Mönchengladbach-Rheydt	51.168269,6.436269	1928	7004976	Magen David	beide
Neunkirchen	49.326803,7.170049	1928	1040470	Magen David	unbekannt
Neuss	51.194797,6.66818	1928	7004978	Magen David	unbekannt
Neuss	51.194797,6.66818	1928	7004978	Magen David	beide
Rüthen	51.493816,8.431921	1928	7100771	Magen David	Frau
Saarbrücken	49.204385,6.960955	1928	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1928	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1928	7004454	Magen David	unbekannt
Saarbrücken	49.204385,6.960955	1928	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1928	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1928	7004454	Magen David	Mann
Saarlouis	49.31859,6.756415	1928	7012686	Magen David	Mann
Saarlouis	49.31859,6.756415	1928	7012686	Magen David	beide
Saarlouis	49.31859,6.756415	1928	7012686	Priesterhände	beide
Schiefbahn	51.245282,6.55033	1928	1041092	Magen David	Mann
Schmalkalden	50.724221,10.439409	1928	7012867	Magen David	Mann
Schnaittach	49.561735,11.336623	1928	1041127	Priesterhände	Mann
Sittard	50.995278,5.879167	1928	1048111	Magen David	Mann
Sittard	50.995278,5.879167	1928	1048111	Magen David	Frau
Sondershausen	51.360182,10.869193	1928	1037748	Magen David	beide
Ahaus	52.077701,7.004256	1929	7005987	Magen David	Frau
Bayreuth	49.934064,11.594224	1929	7004326	Magen David	Mann
Bornheim	50.75759,6.987414	1929	1038605	Magen David	unbekannt
Bornheim	50.75759,6.987414	1929	1038605	Magen David	unbekannt
Bornheim	50.75759,6.987414	1929	1038605	Magen David	unbekannt
Boxmeer/Vierlingsbeek	51.596031,6.001222	1929	1047672	Magen David	beide
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Frau
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	unbekannt
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Mann
Chemnitz	50.828331,12.889473	1929	7005951	Magen David	Frau
Dillingen-Diefflen	49.369234,6.753313	1929	1038818	Magen David	Mann
Dillingen-Diefflen	49.369234,6.753313	1929	1038818	Magen David	Frau
Dillingen-Diefflen	49.369234,6.753313	1929	1038818	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1929	1038818	Magen David	Mann
Dinslaken	51.560917,6.723472	1929	1038827	Magen David	Frau
Dinslaken	51.560917,6.723472	1929	1038827	Magen David	Mann
Dinslaken	51.560917,6.723472	1929	1038827	Magen David	beide
Dinslaken	51.560917,6.723472	1929	1038827	Magen David	Mann
Dinslaken	51.560917,6.723472	1929	1038827	Magen David	beide
Dormagen	51.100669,6.834092	1929	1038848	Magen David	Mann
Duisburg-Beeck	51.47468,10.624	1929	1004071	Magen David	Frau
Duisburg-Mattlerbusch	51.523375,6.778669	1929	7004923	Magen David	Frau
Duisburg-Mattlerbusch	51.523375,6.778669	1929	7004923	Magen David	Mann
Erfurt	50.957207,11.038496	1929	7024031	Magen David	Mann
Erfurt	50.957207,11.038496	1929	7024031	Magen David	Mann
Erfurt	50.957207,11.038496	1929	7024031	Magen David	beide
Erfurt	50.957207,11.038496	1929	7024031	Magen David	beide
Euskirchen-Kuchenheim	50.654142,6.817220	1929	1039038	Magen David	Mann
Haigerloch	48.36392,8.807413	1929	1039436	Magen David	Mann
Haigerloch	48.36392,8.807413	1929	1039436	Magen David	Frau
Haigerloch	48.36392,8.807413	1929	1039436	Buch	Mann
Haigerloch	48.36392,8.807413	1929	1039436	Buch	Mann
Hennef	50.768785,7.267189	1929	1039545	Magen David	Mann
Illingen	49.377735,7.060282	1929	7164715	Magen David	beide
Jüchen-Garzweiler	51.107495,6.506789	1929	4004248	Magen David	Mann
Jüchen-Garzweiler	51.107495,6.506789	1929	4004248	Magen David	Mann
Kempen	51.350149,6.410962	1929	7005171	Magen David	Mann
Korschenbroich	51.154744,6.503791	1929	1039924	Magen David	Frau
Korschenbroich	51.154744,6.503791	1929	1039924	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1929	7005980	Magen David	beide
Krefeld-Hüls	51.378149,6.502892	1929	1039409	Magen David	Mann
Linnich	50.976984,6.264305	1929	7012579	Magen David	Frau
Merzig	49.44632,6.640758	1929	1040322	Magen David	beide
Mönchengladbach	51.188645,6.428684	1929	7004975	Magen David	Mann
Mönchengladbach-Odenkirchen	51.134959,6.45498	1929	1005256	Magen David	beide
Mönchengladbach-Rheydt	51.168269,6.436269	1929	7004976	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1929	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1929	7004909	Vanitas-Symbol	Frau
Mülheim an der Ruhr	51.429799,6.902738	1929	7004909	Magen David	Mann
Oranienburg	52.750548,13.228051	1929	1037432	Magen David	unbekannt
Saarbrücken	49.204385,6.960955	1929	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1929	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1929	7004454	Magen David	Frau
Saarbrücken	49.204385,6.960955	1929	7004454	Magen David	Mann
Saarlouis	49.31859,6.756415	1929	7012686	Magen David	Mann
Saarlouis	49.31859,6.756415	1929	7012686	Magen David	Frau
